tr	Def	Even the IP and ICDC have abandoned the neighbourhood , and those are trained and armed , so don ' t expect scared civilians to do anything except to hide inside and pray a helicopter or a tank doesn ' t bomb them , and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen ?
tr	Def	Most people haven ' t gone to work the last few days , although it seems that the rest of Baghdad is ' normal ' ( if you can define what normal is ).
tr	Def	"There are rumours about preparations by slum dwellers for another looting spree against banks , governmental and public property similar to the one that took place last April , and I have already overheard youngsters in my neighbourhood joking about it and saying things like "" This time we will be the first to loot , we didn ' t get anything the last time ""."
tr	Def	What irritates me is this sudden false ' solidarity ' between Sunni and Shi ' ite clerics , we all know that they would be glad to get at each others throats when they have the chance , and Shia clerics were describing Fallujan insurgents as ' Ba ' athists ', ' Saddamites ', ' Wahhabis ', and ' terrorists ' just a few days ago .
tr	Def	I guess it ' s just the old new Arab ' Me against my brother , me and my brother against my cousin , me and my cousin against my enemy ', or ' The enemy of my enemy is my friend ' thing going on again .
tr	Def	They have sent over their top reporter Ahmed Mansour to the town , and he is spouting all kinds of propaganda hourly reminding me of Al - Sahhaf .
tr	Def	Someone who called himself Abu Hafs from the Ibn Al - Khattab Brigades ( another new group ) was on Al - Jazeera describing the enormous casualties among the Marines and he sweared that American soldiers were mutilating the bodies of dead insurgents .
tr	Def	"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "", and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters ""."
tr	Def	Elena ' s motorcycle tour through the region around Chernobyl has revived interest in one of the most serious nuclear disasters in history .
tr	Def	We all know what happened , but even to this day , there are many different versions and opinions on how it happened and what effect Chernobyl will have on the health of people affected by the fallout .
tr	Def	This was heavily promoted by the Australasian Radiation Protection Society in a press release titled THE MYTHS OF CHERNOBYL which contained the following :
tr	Def	One of the most widespread myths of recent times is that the Chernobyl nuclear reactor accident in 1986 caused many thousands of extra cancer deaths in neighbouring regions , and that public health has been severely affected by exposure to radiation .
tr	Def	Many people still believe that to be true , even though the Ministry of Russian Federation on Civil Defence , Emergencies and Elimination of Conseguences of Natural Disasters ( EMERCOM of Russia ) reported this in 1996 :
tr	Def	In the last decade , there has been a real and significant increase in childhood and , to a certain extent , adult carcinoma of the thyroid in contaminated regions of the former Soviet Union ( Wi940 ) which should be attributed to the Chernobyl accident until proven otherwise .
tr	Def	The prestigious IAEA ( International Atomic Energy Agency ) published an early report on Chernobyl which was based on information from Russian sources and stated that there was no significant health effects .
tr	Def	However , in April 2001 , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports .
tr	Def	The dramatic increase in radiation - induced thyroid cancers in children and adolescents in Belarus , Russia , and Ukraine , which have been observed since 1991 , continues to this day .
tr	Def	The dynamics of change in the state of health of children affected by the Chernobyl accident in all three countries - Belarus , Russia , and Ukraine - in the post - accident period is characterized by persistent negative tendencies : the morbidity rate is going up , the number of really healthy children is dropping , and disability is increasing .
tr	Def	Read some of the following links and draw your own conclusions .
tr	Def	These links present the many viewpoints that existed and still exist about the disaster called Chernobyl :
tr	Def	Remember the old shoe sizing machines that was a form of radiation xray ?
tr	Def	Don ' t have to mention what radiation has done and is still doing to Hirsohima & Nagaski folks -- there can be no doubts about the effects of radiation in Chernobyl .......
tr	Def	The Chernobyl Children ' s Project ( http :// www . adiccp . org / home / default . asp ) offers several ways to help the children of that region .
tr	Def	One of them is the Rest and Recuperation Program , wherein a child can come to the US for a few weeks in the summer .
tr	Def	The urge to protect and gather them all in is almost overwhelming , and makes me more grateful for the blessings I have .
tr	Def	What do the new al - Qaeda videotape and audio speeches of Bin Laden and Ayman al - Zawahiri tell us about the hopes of the remaining top leadership of the organization ?
tr	Def	Because the US and Pakistan have managed to capture or kill about 2 / 3s of the top 25 al - Qaeda commanders , the middle managers are not in close contact with al - Zawahiri and Bin Laden .
tr	Def	The tape was a way to signal priorities .
tr	Def	"These are 1 ) Assassinate or overthrow Gen . Pervez Musharraf , the Pakistani military "" president "" who had made a coup in 1999 and has thrown in his lot with the United States against the Taliban and al - Qaeda ."
tr	Def	Musharraf has been trying to purge his officer corps of the substantial number of al - Qaeda sympathizers .
tr	Def	His military intelligence has captured major figures like Abu Zubayda and Khalid Shaykh Muhammad , as well as nearly 500 other al - Qaeda operatives , over 400 of whom the Pakistanis have turned over to the US .
tr	Def	Musharraf held elections in October of 2002 , in which center - right parties did well , but in which nearly 20 percent of parliament seats went to the fundamentalist religious party coalition , MMA .
tr	Def	MMA also captured the Northwest Frontier Province , which probably shelters Bin Laden and al - Zawahiri , and is in a joint government of Baluchistan Province , also on the Afghanistan border .
tr	Def	Response : The US must do whatever it can to strengthen the legitimacy of the Pakistani government .
tr	Def	"On the one hand , it should pressure Musharraf to take off his uniform and run for president in a fair election , and to repeal the contentious "" Legal Framework Order "" that essentially perpetuates his dictatorship ."
tr	Def	On the other , restrictions should be lifted on the mainstream Muslim League - N and Pakistan People ' s Party , who can defeat the MMA in fair elections if not hogtied by the secret police .
tr	Def	On the other hand , the US should strong - arm India and Pakistan into a final settlement of the Kashmir issue .
tr	Def	Al - Zawahiri attempted to use Musharraf ' s lack of progress in helping the Muslims of that Indian state as a justification for his overthrow .
tr	Def	The Kashmir issue generates far more terrorism , and even the threat of nuclear war , than Iraq ever did .
tr	Def	2 ) Target Israel and encourage the worst elements of the Palestinians by playing on the iron fist policies of the Sharon government .
tr	Def	Response : The US has succeeded in politically isolating Hamas , and started the process of cutting off its funding .
tr	Def	Sharon ' s hard line has worked in tandem with Hamas ' s terrorism to ratchet up tensions further and further , which spill over into the Muslim world and serve as a recruiting tool for al - Qaeda in its search for agents willing to hit the United States .
tr	Def	Israel owes the United States at least this much , in this crisis , to cease militarily unnecessary provocations and establish genuine peace .
tr	Def	3 ) Make Iraq another Afghanistan , using the Republican Right ' s own tactics against them .
tr	Def	By moving quickly to Iraqi sovereignty and improvement of Iraqi lives , the US may be able to get Iraqis on its side , so that they turn in the foreigners .
tr	Def	Certainly , the Shiites already hate al - Qaeda and would help ; likewise the Kurds .
tr	Def	The problem of mollifying the Sunnis , though , has to be solved to avoid giving al - Qaeda an entrée .
tr	Def	The Americans have to put away their free - market fetishism for a while and find ways of creating jobs and pumping money into Iraqi households .
tr	Def	Of course , the sooner the US soldiers can be withdrawn in favor of less - provocative local or international forces , the better .
tr	Def	Getting the Spanish out of Iraq isn ' t nearly as good a rallying cry for al - Qaeda in the Arab world as getting the Americans and British out .
tr	Def	The thing to keep in mind is that Sunni Arab nationalists and Baathists and local Sunni radicals are likely to remain far more dangerous to the US in Iraq than al - Qaeda infiltrators , and it would be dangerous to take one ' s eyes off the former ball .
tr	Def	George W . Bush alleged Thursday that John Edwards lacks the experience necessary to be president .
tr	Def	The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000 , so this sort of cheap shot just hoists him by his own petard .
tr	Def	"Texas Gov . George W . Bush is enduring sharp criticism for being unable to name the leaders of four current world hot spots , but President Bill Clinton says Bush "" should , and probably will , pick up "" those names ."
tr	Def	The front - runner for the 2000 Republican presidential nomination faltered Thursday in an international affairs pop quiz posed by Andy Hiller , a political reporter for WHDH - TV in Boston .
tr	Def	Hiller asked Bush to name the leaders of Chechnya , Taiwan , India and Pakistan .
tr	Def	He could not name the others .
tr	Def	""" Can you name the general who is in charge of Pakistan ?"""
tr	Def	Hiller asked , inquiring about Gen . Pervaiz Musharraf , who seized control of the country October 12 .
tr	Def	"Bush , in answering the question about the leader of Pakistan , also said : "" The new Pakistani general , he ' s just been elected -- not elected , this guy took over office ."
tr	Def	"It appears this guy is going to bring stability to the country and I think that ' s good news for the subcontinent ."""
tr	Def	""" It is very dangerous for this country to condone the overthrow of democratically elected governments ,"" said David Leavy , spokesman for the National Security Council ."
tr	Def	"Not only did Bush not know who General Pervez Musharraf was , he seems to have confused coup - making with "" taking office ,"" and moreover went on to suggest that the overthrow of an elected prime minister and the installation in power of the Pakistan military , then the world ' s strongest supporter of the Taliban , would bring "" stability !"""
tr	Def	Musharraf made his coup in part because of the military ' s anger over Prime Minister Nawaz Sharif ' s willingness to back down from confronting India over Kashmir , so that he explicitly came to power as a warmonger .
tr	Def	"I still remember him stuttering about "" the General ,"" unable to remember Musharraf ' s name ."
tr	Def	And , he didn ' t think he needed to know anything about South Asia , with its nuclear giants and radical religious politics -- the latter a dire security threat to the US .
tr	Def	Although Musharraf did turn against the Taliban after September 11 , under extreme duress from the US , elements of his military continued to support radical Islamism and have recently been implicated in assassination attempts on Musharraf himself .
tr	Def	"This was the body that Bush proclaimed was bringing "" stability "" to the region in fall of 1999 ."
tr	Def	Indeed , given how Bush has rampaged around the world alienating allies and ignoring vital conflicts with the potential to blow back on the US , one might well argue that Edwards knows more now than Bush does .
tr	Def	"This is what Edwards ' campaign literature said about his positions : "" Edwards believes that the U . S . must be an active leader to help resolve conflicts , from reducing tensions between India and Pakistan to the peace process in Northern Ireland ."
tr	Def	As the American public gradually wearies of the Iraq crisis , some have begun worrying that the war could blow back on the US by creating the conditions for anti - American terrorism .
tr	Def	Israel , however , is much closer to Iraq and is likely to suffer from Iraqi instability much more acutely than will the United States .
tr	Def	Ironically , among the strongest proponents of war in Iraq were Israeli Prime Minister Ariel Sharon and his neoconservative supporters in the US .
tr	Def	The biggest threat Israel faces is not from conventional armies but from the asymmetrical tactics of Palestinian national liberation movements .
tr	Def	The derailing of the Oslo peace process by the hard - line policies of Sharon and the Palestinian intifada has encouraged suicide bombings .
tr	Def	This , in turn , has discouraged international investment in Israel and has made it less likely that immigrants to the country will actually remain there .
tr	Def	Although Israel withdrew from Lebanese territory in May 2000 , the radical Lebanese Shiite party , Hizbullah , has not been mollified .
tr	Def	It is estimated to have some 5 , 000 armed fighters , and they have pursued attacks against Israeli forces to compel them to withdraw from the Shebaa Farms , a sliver of Syrian territory that Israel annexed after the 1967 war .
tr	Def	Any thorough assessment of the impact of the Iraq war and its aftermath on Israel ' s security environment must , therefore , closely examine its likely effect on the conduct of asymmetrical warfare .
tr	Def	Although it is often alleged ( without much evidence ) that Saddam Hussein gave money to the families of Palestinian suicide bombers and so encouraged asymmetrical warfare , it is not clear that he actually posed a danger to Israel .
tr	Def	The Palestinians who have been willing to kill themselves to end the Israeli occupation of the Gaza Strip and the West Bank were not driven by economic considerations .
tr	Def	Saddam never did anything practical to help the Palestinians .
tr	Def	At some points , as in the late 1980s , he reportedly made behind - the - scenes overtures to the Israelis to arrive at some sort of a deal .
tr	Def	By the late 1990s , Iraq had no nuclear or biological weapons program , and had destroyed its chemical weapons stockpiles .
tr	Def	Its ramshackle army had virtually collapsed before the American invasion in 2003 .
tr	Def	The bungling of post - war Iraq by the Bush administration created a weak and failed state .
tr	Def	The US chose to ally itself with such groups as the Supreme Council for the Islamic Revolution in Iraq , whose 15 , 000 - strong Badr Corps paramilitary was trained by the Iranian Revolutionary Guards .
tr	Def	The more radical Shiites , who generally follow the theocratic notions of Iran ' s Ayatollah Ruhollah Khomeini , routinely chant and demonstrate against Israel .
tr	Def	They vehemently protested the Israeli assassination of Sheikh Ahmed Yassin , the leader of Hamas , last March .
tr	Def	Worse for Israel , the assassination drew a denunciation even from the moderate and cautious Grand Ayatollah Ali Sistani , who wields enormous moral authority over Iraqi Shiites .
tr	Def	Sunni Arab fundamentalists deeply sympathize with the Palestinians and with Hamas , and those in Iraq have deep historical inks with fundamentalists in Jordan and Palestine .
tr	Def	Iraqi cities such as Fallujah and Ramadi were on the truck route from Amman to Baghdad , and so came under the influence of the Salafi movement , which is popular in Jordan .
tr	Def	Secular Arab nationalist groups also universally sympathize with the Palestinians , and those in post - Saddam Iraq are no exception .
tr	Def	That private wealth can easily be funneled into aid for the Palestinians and for Lebanese Shiites .
tr	Def	Israel ' s security interests are best served by peace with its neighbors , which can only be achieved by trading land for peace with the Palestinians .
tr	Def	Ariel Sharon ' s aggressive near annexation of almost half of the occupied West Bank and his indefinite postponement of any Palestinian state have created unprecedented rage and violence .
tr	Def	The anger has spread throughout the Muslim world , including Iraq .
tr	Def	The promotion by the pro - Zionist right of twin occupations - in the West Bank and in Iraq - has profoundly weakened , not strengthened , Israeli security .
tr	Def	THE DAILY STAR publishes this commentary in agreement with Agence Global
tr	Def	Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process
tr	Def	But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making .
tr	Def	And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by the LTTE in the April general elections held in Sri Lanka .
tr	Def	Apart from the 1 , 200 Indian lives lost in 1987 , the Indian peacekeeping force was immensely unpopular not only in Tamil Nadu and the Jaffna peninsula but also among the Sinhalese majority who considered it a violation of their country ' s sovereignty .
tr	Def	And that explains the delay in the signing of a formal defense agreement that was at the heart of Sri Lankan President Chandrika Kumaratunga ' s four - day visit to India recently .
tr	Def	According to Professor S D Muni , South Asia expert at the Jawaharal Nehru University , the two - year peace talks between Colombo and the Liberation Tigers of Tamil Eelam ( LTTE ) are stalemated .
tr	Def	""" The Sri Lankan government does not want to initiate a conflict but would be interested in deterring the LTTE from starting one ."
tr	Def	"And the Tigers look as if they are on the brink of launching another offensive ,"" Muni told IPS ."
tr	Def	Colombo held six rounds of talks with the Tigers between September 2002 and March 2003 .
tr	Def	But last April , the rebels abruptly pulled out of negotiations demanding recognition , first , for the right to self - rule before proceeding any further .
tr	Def	Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .
tr	Def	According to former Indian army general A S Kalkat , the difficulty for Kumaratunga ' s government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control .
tr	Def	Kalkat , who currently chairs the independent US - based International Council on Conflict Resolution , said despite the failure of the Indian army to disarm or even subdue the Tigers , India remained the only power capable of influencing the course of the current peace talks .
tr	Def	""" The Norwegians mean well but their role is limited to that of honest broker and the LTTE is keenly aware that they do not have the power [ unlike India ] to underwrite any arrangement ,"" Kalkat told IPS in an interview ."
tr	Def	In 1987 , the Tamil Tigers reluctantly accepted the peace accord under Indian pressure .
tr	Def	Under the accord , a new northeastern provincial council was formed and the Indian army was deployed as peacekeepers in the north and east .
tr	Def	However , differences between India and LTTE soon surfaced and led to clashes between Tiger guerrillas and the Indian peace keeping force .
tr	Def	About 1 , 200 Indian soldiers were killed during this phase of the conflict .
tr	Def	India had to pull back its forces from Sri Lanka in 1989 following the election of Ranasinghe Premadasa , a strong critic of Indian mediation .
tr	Def	Japan ' s special envoy , Yasushi Akashi , who called for tangible progress in the peace process before the money would be released , came back from visits to Colombo and Kilinochchi in early November a frustrated man .
tr	Def	"He complained about the "" visible lack of progress "" and reaching an impasse in talks with both sides ."
tr	Def	"The Tigers ' chief ideologue , Balasingham , sniffed at the proposal saying that "" a solution to the ethnic conflict cannot be predetermined by the resolutions or declarations of donor conferences , but has to be negotiated by the parties in conflict without the constraints of external forces ."""
tr	Def	But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making .
tr	Def	And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by the LTTE in the April general elections held in Sri Lanka .
tr	Def	""" Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process ,"" TNA member of parliament P Sithamparanathan was quoted as saying in a statement ."
tr	Def	"She added that recent visits to the island by India ' s top military brass including army chief General Nirmal Chander Vij have "" caused apprehension among Tamils that preparations are under way for another war in the island ""."
tr	Def	But Kalkat pointed out that India would be ill - advised to be involved again , militarily , with Sri Lanka if only because it still had to consider the sentiments of 45 million ethnic Tamils in the Indian state of Tamil Nadu - separated from Sri Lanka ' s Jaffna peninsula by the narrow Palk Straits .
tr	Def	Apart from the 1 , 200 Indian lives lost in 1987 , the Indian peacekeeping force was immensely unpopular not only in Tamil Nadu and the Jaffna peninsula but also among the Sinhalese majority who considered it a violation of their country ' s sovereignty .
tr	Def	The best option , now , under the present difficult circumstances is for Colombo to do its own dirty work , although New Delhi can always be counted on to render good neighborly help because of the shared belief that religion , ethnicity and language cannot be the basis for secession .
tr	Def	Unreported by the international media , the Valley of Kashmir has seen an ethnic and cultural genocide that has resulted in the fleeing from the valley of almost all the Hindu families who have been living there since human habitation was first recorded .
tr	Def	Over nine dozen temples that had served the Hindu population have been destroyed , with some used as building material and others as urinals .
tr	Def	"Thus far , none of the many "" human rights "" busybodies across the world have bothered to even notice such a development ."
tr	Def	Musharraf calls the bluff
tr	Def	Two years ago , Pakistani President Pervez Musharraf was surprised when the leader of the main Islamist alliance -- Maulana Fazlur Rahman -- visited India and issued a series of highly conciliatory statements .
tr	Def	"As Pakistan ' s president had been telling the United States he was "" forced "" into taking a hawkish line on India precisely by the likes of Rahman , this was an embarrassment ."
tr	Def	The reality is that India is no longer the enemy of choice for the people of Pakistan .
tr	Def	That distinction has now gone to the United States .
tr	Def	Realists , and this even includes members of the U . S . Democratic foreign policy establishment such as Strobe Talbott , who have long sought to divest India of its defensive capability against another nuclear power in Asia , understand the only feasible solution for Kashmir is the acceptance of the status quo .
tr	Def	Bill Clinton understood this at the end of his term in office yet , under Colin Powell ( who appears to have an affinity for generals active in politics ), the pendulum of U . S . policy has once again swung toward a quixotic effort to prize at least the Valley of Kashmir loose from India .
tr	Def	"This , Pakistan ' s lobbyist in Washington Christina Rocca has been told , is the "" minimum "" that the Pakistan army will accept ."
tr	Def	This writer has for years regarded the best solution to the Kashmir problem as being the trifurcation of the Indian part of the state into a Hindu - majority Jammu , a Buddhist - dominated Ladakh and the overwhelmingly Muslim Kashmir Valley , with the third state given little of taxpayers ' money but substantial autonomy .
tr	Def	With luck , the Kashmir Valley can attract investment from the Middle East and other locations where Muslims are dominant and become a tourist , education and services haven within India .
tr	Def	The overwhelming majority of Muslims in Kashmir would be happy with such an outcome , except for the tiny jihadi segment patronized by the U . S . State Department and the Pakistan Army , which would like to even the score with India for their catastrophic defeat in Bangladesh in 1971 .
tr	Def	Unreported by the international media , the Valley of Kashmir has seen an ethnic and cultural genocide that has resulted in the fleeing from the valley of almost all the Hindu families who have been living there since human habitation was first recorded .
tr	Def	Over nine dozen temples that had served the Hindu population have been destroyed , with some used as building material and others as urinals .
tr	Def	"Thus far , none of the many "" human rights "" busybodies across the world have bothered to even notice such a development ."
tr	Def	"Indeed , their reports are filled with tales of the "" atrocities "" of Indian troops on the innocent jihadis ."
tr	Def	Despite Sept . 11 , the United States still supports the Kashmir groups that back jihad as part of the price Washington is paying to keep Pervez Musharraf happy .
tr	Def	Unfortunately for them , the general has decided to take seriously Colin Powell ' s frequent boasts that it was on his nudging that the Indians made conciliatory gestures toward Islamabad .
tr	Def	The U . S . State Department and the misnamed think tanks that follow its lead have held numerous conferences on Kashmir and , in most of them , the solution that has emerged is a valley prized loose from Indian control and under its own version of Ibrahim Rugova .
tr	Def	"That India is not Yugoslavia and that the "" foreigner - led "" Indian National Congress can least afford to ignore Indian nationalism , has not struck the conferees , among whom have been several Indian "" scholars "" and "" analysts "" ready to say and endorse anything for the sake of a free trip to New York or Vienna ."
tr	Def	It was the business community in India that stepped in after Vajpayee indulged in an empty bout of saber rattling in 2002 , pointing out that the only beneficiary of the mythical perception that war -- especially nuclear war -- was around the corner in the subcontinent was China .
tr	Def	The reason for this is that India is emerging as an alternative investment destination to China , hence the favor that the generals in Islamabad do to their trusty supplier of nukes and missiles by creating a scare about war involving India when in fact the real flashpoints are the Taiwan Straits and North Korea .
tr	Def	Since then , India has talked peace while always signaling that only the status quo would be acceptable as a final settlement : a line of action that is followed in the case of disputes with China as well .
tr	Def	Unfortunately for those eager to indefinitely carry on with the lucrative business of conflict resolution in South Asia , Pervez Musharraf has now called Colin Powell ' s bluff , challenging him to deliver on his frequent statements implying that the Indians jump to his commands .
tr	Def	Once the Manmohan Singh government shows that it has little appetite for suicide , Musharraf will face the moment of truth : accept the inevitable , or once again ramp up the insurgency and spawn a fresh lot of killers that can hit not merely Mumbai and New Delhi but London and Chicago as well .
tr	Def	The one country that has shown that it understands the realities in South Asia is China .
tr	Def	With Colin Powell around , the U . S . has no need of an Osama bin Laden
tr	Def	"We also know how Dan Rather libeled George Bush and impugned his service in the Texas Air National Guard on a "" 60 Minutes II "" report based largely on forged documents ."
tr	Def	During his time in the Guard , George Bush flew the F - 102 Delta Dagger fighter - interceptor .
tr	Def	The F - 102 saw service in the Vietnam theater between March 1962 and December 1969 .
tr	Def	Some reporters ( you know , the ones with journalistic ethics ) have actually uncovered the truth about George Bush ' s service in the Texas Air National Guard .
tr	Def	What follows is the text of an e - mail sent to me by a friend of mine ( thanks to Dave Manzano ).
tr	Def	Read on to learn the facts .
tr	Def	Before you fall for Dems ’ spin , here are the facts
tr	Def	What do you really know about George W . Bush ’ s time in the Air National Guard ?
tr	Def	News coverage of the president ’ s years in the Guard has tended to focus on one brief portion of that time — to the exclusion of virtually everything else .
tr	Def	So just for the record , here , in full , is what Bush did :
tr	Def	The future president joined the Guard in May 1968 .
tr	Def	By the time it was over , Bush had served nearly two years .
tr	Def	At the time , guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation .
tr	Def	[ In other words , Bush earned enough points to satisfy the requirements for his entire six year hitch in 1969 - 1970 alone .
tr	Def	The numbers indicate that in his first four years , Bush not only showed up , he showed up a lot .
tr	Def	That brings the story to May 1972 — the time that has been the focus of so many news reports — when Bush “ deserted ” ( according to anti - Bush filmmaker Michael Moore ) or went “ AWOL ” ( according to Terry McAuliffe , chairman of the Democratic National Committee ).
tr	Def	“ The Vietnam War was winding down , and the Air Force was putting pilots in desk jobs .
tr	Def	Then , in 1973 , as Bush made plans to leave the Guard and go to Harvard Business School , he again started showing up frequently .
tr	Def	In June and July of 1973 , he accumulated 56 points , enough to meet the minimum requirement for the 1973 - 1974 year .
tr	Def	Now , it is only natural that news reports questioning Bush ’ s service — in The Boston Globe and The New York Times , on CBS and in other outlets — would come out now .
tr	Def	Democrats are spitting mad over attacks on John Kerry ’ s record by the group Swift Boat Veterans for Truth .
tr	Def	The Kerry camp blames Bush for the Swift boat veterans ’ attack , but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons .
tr	Def	In April — before the Swift boat veterans had said a word — Kerry said Bush “ has yet to explain to America whether or not , and tell the truth , about whether he showed up for duty .”
tr	Def	Now , after the Swift boat episode , the spotlight has returned to Bush .
tr	Def	His column appears in The Hill each week .
tr	Def	One week to elections day and the general atmosphere in the capital is eerie , yet strikingly familiar .
tr	Def	I suspect the streets of Baghdad will look as if a war is looming this week .
tr	Def	There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it .
tr	Def	The interim government has promised security measures that would reduce the violence on the day of elections , but I fail to see how they will be able to protect all 5 , 000 ( or so ) balloting centres .
tr	Def	Now that the picture is clear , the two main competing lists seem to be the United Iraqi Coalition list and Allawi ' s Al - Iraqiya list .
tr	Def	Indeed , Sistani ' s agents all over the country have been quite active in educating Iraqi Shia on the merits of elections , which has led to the assassination of at least two of them .
tr	Def	"Al - Abbudi stated that "" His Emminence "" decided to openly support the list because "" others "" ( obviously a reference to Allawi ) have been abusing official state positions and media outlets in their campaigning ."
tr	Def	Ahmed Al - Chalabi and defense minister Hazim Al - Sha ' lan have been engaging in shrill public attacks over the media .
tr	Def	One remark made by Sha ' lan on Al - Arabiya TV , that he couldn ' t say more about Chalabi because he would embarrass himself and the viewers almost made me roll on the floor .
tr	Def	Hazim Al - Sha ' lan , by the way , is the son of the late Sheikh of Al - Khaza ' il in Diwaniya and has the potential to replace former information minister , M . S . Al - Sahaf , in his nonsensical media statements , which can be passed as jokes .
tr	Def	The main Kurdish coalition list ( PUK and KDP ) is barely mentioned outside the Kurdish region .
tr	Def	Even there , many Kurds look and act as if they are going to grab the chance to vote them out of power .
tr	Def	I doubt that will be the outcome though .
tr	Def	Many Iraqis , including conservative and religious Iraqis , are surprisingly rooting for the Iraqi Communist party , probably in an attempt to counter the influence of Islamists in the forthcoming National Assembly .
tr	Def	The Communist party has the largest number of registered party members in the country and can be considered as the oldest popular political party in Iraq .
tr	Def	Several candidates were assassinated and targeted these last two weeks , others have been forced under threats to withdraw and to follow the example of the Islamic party .
tr	Def	After asking me which tribe I belong to ( thus assessing my sectarian background ) he started hurling abuses at the Shia , calling them Persians , Majoos ( fire worshippers ), rabid dogs and a handful of other descriptions that I can ' t mention here .
tr	Def	He said that resistance was the only commonsense solution .
tr	Def	First driving out the Americans , then fighting the Shia back into submission ( as in 1991 ).
tr	Def	Leaving aside the fact that this views conflicts with other historical examples in the region , Sunnis have never offered an alternative choice , which eventually leads one to guess that the opinion held by the Fallujan taxi driver above is precisely what they are planning to implement .
